Stock,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
872808,2018-08-03,2025-07-04,2527 days,2.6292725679228743,0.0,13272.111272500002,24.758580000000002,-100.0,4266.983199415632,0.0,4.935755283165747e+18,-100.0,0.0,0.0,0.0,,,-100.0,-60.25447628290378,1878 days,631 days,1,0.0,-131.94107171766228,-131.94107171766228,0.0,48 days,48 days,0.0,-131.94107171766228,,
300335,2014-01-02,2025-07-04,4201 days,98.80597014925372,2976.145390000005,19369.602720000003,1294.0808475000003,-70.23854609999994,-39.132047477744806,-10.770640069958437,38.882987343631704,-7.0120301678251895,-0.2770013521536293,-0.3572032187415102,-0.12576032752738597,-72.4470443565389,-0.05643707393013316,-85.64417954154094,-9.85284508853892,3650 days,230 days,101,44.554455445544555,36.360138514813386,-32.21667854597292,-1.10801938462477,211 days,42 days,0.9465711464576689,-0.270431818674987,-0.4423719817910942,-0.0713117937777265
301176,2022-09-28,2025-07-04,1010 days,90.71856287425149,7608.6826449999935,10754.02564,270.035685,-23.913173550000067,57.681818181818166,-9.796262869022653,62.087141686916716,-6.591558668199582,-0.15778247480648583,-0.24997609102042934,-0.14409612856938006,-43.332287685036704,0.3366591891022901,-67.98421974470955,-25.315048202450026,948 days,325 days,27,14.814814814814813,78.72509960159361,-29.51496388028898,-3.384650469239392,96 days,34 days,0.6872924496558751,-1.9477312602520145,-1.2361703189273157,-0.17460178887469158
300581,2016-12-20,2025-07-04,3118 days,97.58803666184274,15924.971797499955,46243.75555499998,1812.5236425,59.24971797499955,608.6844368013758,5.819396394686915,77.2555303919313,3.832236410090739,0.07532659947014878,0.13041180438071656,0.07716345112014537,109.39813443427863,-0.08238820220672632,-75.41648682387175,-13.268082293070774,711 days,67 days,65,41.53846153846154,103.73831775700934,-34.87830954028048,0.6647624343725012,153 days,47 days,1.4426985543426576,2.776269417426622,0.20303102771787482,0.030133004824654197
688159,2020-01-23,2025-07-04,1989 days,96.58573596358119,3142.5976724999937,13167.109659999998,325.1274975,-68.57402327500006,12.312312312312311,-19.853931016445525,48.58359751791394,-13.640905238871925,-0.4086550200224449,-0.4892331006242365,-0.2217822027992736,-68.29559374627331,-0.022613910503904405,-89.51994689318936,-16.501451292863685,1892 days,276 days,44,43.18181818181818,51.88420264537059,-40.56508577194753,-2.3508475100729953,127 days,44 days,0.95681895547417,-0.3692451738755101,-0.9489963869500558,-0.18862353839534368
603693,2018-07-03,2025-07-04,2558 days,97.98935541099941,1552.8454175000006,14688.692217499998,473.53928249999996,-84.47154582499999,56.6358024691358,-24.236767907903367,38.24471918359721,-16.763381182796156,-0.6337284839653963,-0.6991833290112784,-0.27101901351816465,-87.26566044341796,0.04933477582383762,-89.42829358457145,-10.698942269056607,2423 days,194 days,60,40.0,37.302977232924704,-41.96428571428572,-2.7328603845899413,113 days,42 days,0.760339854263668,-1.5657922783525093,-1.0546844108206248,-0.21340313160098756
600513,2014-01-02,2025-07-04,4201 days,97.70773638968481,10618.03129500001,18449.68043,1213.030365,6.180312950000098,81.86309103740295,0.5427306988255776,44.12727180460389,0.3603733109434515,0.012299212632695622,0.01928838797502964,0.006810075129520651,0.24005861043295873,0.07256327930316067,-79.6952586430246,-23.433307303104403,3649 days,517 days,103,38.83495145631068,119.39151813153042,-39.617402036408514,0.06929625495770697,102 days,40 days,1.2840258826013775,1.1302682430267001,0.0325444052668442,-0.0020510370872163786
301396,2022-11-11,2025-07-04,966 days,93.44773790951638,4611.629602499997,14981.202100000002,280.18320750000004,-53.88370397500003,99.38012397520495,-26.235201078781202,69.34383750067158,-18.28348284676974,-0.3783350045853335,-0.45781332248518836,-0.31399998584957034,-64.0758673804523,0.10255736255667357,-83.5515995575549,-14.054229321703678,757 days,93 days,22,40.909090909090914,140.74384787472036,-48.77222692633361,-3.634221479400457,85 days,42 days,1.0699612480461296,0.6363020160331417,-0.6671491511475713,-0.20706406623309176
601398,2014-01-02,2025-07-04,4201 days,98.8559170539864,7447.841875000012,12029.665409999998,1373.5132050000002,-25.52158124999988,159.28270042194092,-2.619861671678436,14.834105576718907,-1.752014433495952,-0.17661069338687505,-0.24311447316626142,-0.06433954827431293,-38.358470116140474,0.08059185857682968,-40.719304719215685,-11.536189700258124,3720 days,521 days,99,41.41414141414141,20.7436399217221,-9.015256588072129,-0.19044207671712332,112 days,42 days,0.9320125418727983,-0.10449890106968486,-0.3840003154950807,-0.048240647531214764
605162,2021-07-07,2025-07-04,1458 days,97.8305785123967,11701.622604999995,19834.696357499997,427.89895499999994,17.01622604999995,7.551487414187645,4.175727838622323,47.997834177047146,2.75326251511967,0.08699825544668391,0.1374328005542061,0.0850753524641549,15.171416016246084,0.24429757113649678,-49.08269807500001,-14.673866505000605,481 days,109 days,25,56.00000000000001,24.451410658307204,-34.0077071290944,0.46639066405287366,112 days,58 days,1.2959719650711687,1.2804871244641642,0.1734055464484287,0.04788400209302979
300395,2014-09-10,2025-07-04,3950 days,97.56468797564688,837.1915725000036,13917.779895,413.5138124999999,-91.62808427499996,1171.070780399274,-21.16678617290383,37.975455658926975,-14.63517539865884,-0.5573807030259584,-0.6400578051491839,-0.22303536823424291,-114.51212249524663,0.019541123050174986,-94.9032718015979,-40.658253009307266,3509 days,771 days,99,36.36363636363637,73.91009713124011,-35.39717891610987,-2.432830680376119,141 days,39 days,0.8300613400062452,-1.1036449554986885,-0.9574406447618985,-0.19259169774685925
601860,2019-01-03,2025-07-04,2374 days,95.93908629441624,15585.736857499982,21274.298404999994,1434.2777099999996,55.857368574999825,-15.265486725663708,7.353648309202221,31.364735375712954,4.823341304223128,0.23445593342695514,0.40577075924141653,0.20472419260466632,60.65677586745947,0.3143959559698207,-35.91978171042306,-21.814616054016525,1674 days,390 days,57,42.10526315789473,61.552680221811464,-10.204081632653061,0.7178153965336609,113 days,40 days,1.573606890002086,1.09601987391497,0.6132801467327941,0.07442731530080893
600104,2014-01-02,2025-07-04,4201 days,97.94742527907813,4555.6241,12121.076692499997,1077.966705,-54.443759,95.30916844349683,-6.8860419237333765,21.542900694937494,-4.6067270686587,-0.3196432096700688,-0.4248932704395139,-0.10820801652431222,-52.8342807008711,-0.016886919961777533,-63.6370774080885,-13.176555884882571,2815 days,345 days,102,42.15686274509804,20.62963523535646,-11.832825424466687,-0.569845261924562,111 days,41 days,0.8504913610040544,-0.3786737190249858,-0.8544298167822956,-0.1137135369199
301007,2021-06-16,2025-07-04,1479 days,93.67991845056065,8115.115857500004,23703.076645000005,478.2450974999999,-18.848841424999964,5.4214876033057875,-5.22374100141354,65.84485073848705,-3.4960375653228293,-0.07933408524472825,-0.1221113183812652,-0.06341456222940227,-20.039081876417203,0.21954130277665534,-82.37447074879505,-25.424433784697666,729 days,205 days,33,42.42424242424242,44.501278772378505,-29.097605893186017,-1.8879698318377658,84 days,42 days,0.8591012652037061,-0.8446597282803142,-0.527080461668981,-0.12434980763385955
600698,2014-01-02,2025-07-04,4201 days,98.63750448189316,39087.11198500001,51909.2594425,2281.1070675,290.8711198500001,186.16039744499645,13.1079612114257,67.59851126909358,8.52094310929612,0.19390902203816335,0.3557676015020891,0.18340862724930265,264.3014836343618,0.14272442786059644,-71.46861850510655,-12.903223244418498,2169 days,115 days,93,44.086021505376344,89.95744680851064,-35.85220500595947,1.4133912742546384,136 days,45 days,1.63588604794696,3.1801976151616564,0.8205249698344081,0.09741066020124173
600868,2014-01-02,2025-07-04,4201 days,93.4002869440459,0.0,31207.080675000005,782.2868625000001,-100.0,50.5879345603272,0.0,84.52545544927577,-100.0,0.0,0.0,0.0,,,-100.0,-10.173305029983869,3847 days,196 days,89,41.57303370786517,133.75912408759123,-103.61696591204787,0.0,126 days,45 days,1.1277789752972134,1.0907359077029932,-0.3372843600350166,-0.11623214809998672
300529,2016-08-02,2025-07-04,3258 days,98.61495844875347,5610.198452499993,35622.33737999999,1734.9107324999995,-43.898015475000065,237.94212218649514,-6.5035221982129965,38.8045901601863,-4.372247019654063,-0.1675967242887065,-0.22889313616052578,-0.07324368029910333,-53.43117156618166,0.04006502086969562,-88.792946663176,-8.911533929741545,2286 days,110 days,81,39.50617283950617,54.586052902782555,-39.254407089875734,-0.6435070943652477,154 days,40 days,1.0730978307741752,0.3581573775606754,-0.13023547287249035,-0.019015925510329323
000959,2014-01-02,2025-07-04,4201 days,98.65219019093972,10364.264467499992,19042.407144999997,1530.0860924999993,3.6426446749999197,51.210428305400356,0.3381304352627623,26.832874944235495,0.21485149920088542,0.012601349500024516,0.018690203428176858,0.006835670107192166,-10.672275075567033,0.27953134203834384,-49.465587127587916,-11.09808404212683,1703 days,187 days,95,44.21052631578947,31.39377537212451,-14.807872539831301,0.162904304246414,195 days,44 days,1.175868622297235,0.5049345799591006,0.1790112855262467,0.0219990239819422
002229,2014-01-02,2025-07-04,4201 days,98.3117816091954,12398.116427500037,50460.965030000036,2261.4742724999996,23.981164275000374,71.18034751348111,1.9648069612050012,61.10752415139849,1.2977990422564867,0.032153273896959794,0.05102393902895252,0.021144227076658452,20.198492195998256,0.05314208501561059,-92.92403804034019,-12.434349976453035,2667 days,138 days,98,39.795918367346935,105.10990579503279,-52.929936305732504,0.4984988188909023,111 days,43 days,1.471718221890428,2.8504587338234306,0.18359953095081186,0.022152081766160125
002615,2014-01-02,2025-07-04,4201 days,97.38069608898458,238.33346500000795,17358.274070000007,448.40777249999996,-97.6166653499999,98.73858199217051,-28.671123325222002,32.7617085108179,-20.080220099002887,-0.8751412740197848,-0.883713664744907,-0.28979114439785414,-101.06978759585877,0.03497237023449139,-98.93719625144732,-13.378872266149285,3735 days,259 days,109,33.94495412844037,38.763856231105144,-46.404518792092105,-3.420984263544491,106 days,38 days,0.5898292409185651,-2.5180034160261227,-0.9349333372671924,-0.20697068119651912
603530,2019-08-05,2025-07-04,2160 days,96.79218967921896,3729.634109999998,18525.941065,473.1581250000002,-62.703658900000015,234.8538011695906,-15.913174620125092,45.57124127892434,-10.869216001878257,-0.34919335470207113,-0.43995565732909236,-0.18646250855708507,-77.05442648100542,0.061105110964938376,-85.34248918598728,-15.670521224893843,1932 days,191 days,50,46.0,44.04145077720207,-39.90147783251232,-1.5773987790105748,147 days,42 days,0.9404675056527003,-0.34992351771134245,-0.6019746741432347,-0.14955940596771294
300537,2016-08-30,2025-07-04,3230 days,96.71179883945842,920.408052499998,10070.2864,332.80938750000007,-90.79591947500003,215.0415721844293,-25.225434340264684,46.712118313220515,-16.982198708077135,-0.5400190625293342,-0.6357249746542497,-0.2630358229750944,-114.16917959133893,0.10869182120884487,-95.90113641157218,-50.1911362057861,3083 days,1545 days,77,44.15584415584416,35.69767441860465,-40.43696275071633,-3.398516057783829,108 days,40 days,0.6645433922588888,-2.301902633927645,-1.7423746299763478,-0.39913115730279275
301033,2021-07-26,2025-07-04,1439 days,95.23809523809523,4152.796009999997,16645.052222500002,472.5354225000001,-58.47203990000003,-7.658735745459662,-20.891316056276732,41.3028063082485,-14.264005409228863,-0.5058086344148622,-0.5711933125225199,-0.27836208354862774,-58.79259383523559,-0.04185468018342314,-75.050868243078,-12.747375992784926,552 days,87 days,30,50.0,31.60919540229885,-38.59771721406942,-2.3387597387043657,91 days,46 days,0.8056701610576446,-1.1943754003360634,-0.5729866912226907,-0.16148699954173107
688302,2022-04-12,2025-07-04,1179 days,95.91836734693877,4027.792804999996,16194.824669999996,325.12369500000005,-59.72207195000004,68.97009966777408,-25.345276870872347,52.762358068397916,-17.66454957053427,-0.4803666439247516,-0.5939948627354092,-0.31691033656326717,-61.62102605921408,0.02753300514804555,-79.97617605575475,-18.847938681481203,862 days,114 days,28,42.857142857142854,40.76960545543107,-42.662116040955645,-3.043120826178458,91 days,41 days,0.8322319745756668,-1.328321832865255,-0.6782421773359227,-0.18322684829227037
000567,2014-01-02,2025-07-04,4201 days,98.10771470160117,13898.419225000027,86145.9379475,4330.503375,38.98419225000027,290.19200830306175,3.0648000075647275,50.93834468269082,1.994295509647137,0.060166855178671846,0.09578937487207988,0.034044740594684375,50.77679531001931,-0.04063724266211853,-90.02271581541304,-8.682170571854051,3466 days,121 days,93,38.70967741935484,133.47036656389176,-29.330889092575596,0.4684202564386508,163 days,45 days,1.3957608878179357,2.1465504651226914,0.1331108606053488,0.010051490016129871
837403,2016-11-25,2025-07-04,3143 days,88.59649122807018,3219.306987499997,21096.876725000002,242.80592249999998,-67.80693012500004,753.0,-46.546769963517264,79.16711985606678,-8.686857817719563,-0.5879558337873557,-0.6091508588011364,-0.5407171127774327,-221.13240362400091,0.20361948671846067,-86.08340454480236,-23.446437408956996,791 days,139 days,15,26.666666666666668,133.2404181184669,-68.0551724137931,-7.264489215232239,455 days,105 days,0.9400264724184306,-0.6048863251647263,-0.40290234261038727,-0.15615567388958213
002893,2017-09-15,2025-07-04,2849 days,97.66454352441613,3639.9498149999968,12927.257357499999,583.1179425,-63.600501850000036,57.33982157339821,-12.643944661437867,46.294195402999016,-8.55120839220075,-0.273121598752719,-0.355798686716926,-0.14681259893033488,-68.70295760246123,0.08898625095876456,-86.12302182210968,-22.50252002353615,2776 days,696 days,62,45.16129032258064,33.18616629874908,-36.78343949044587,-1.3636424909557077,149 days,45 days,0.9188378440667219,-0.41834223110878094,-0.8115246375902437,-0.1534711405403108
600272,2014-01-02,2025-07-04,4201 days,98.42632331902719,778.8820474999958,12504.66528,634.0784325000003,-92.21117952500005,42.31136580706781,-20.550764332436632,41.53619877564044,-14.196671783108206,-0.49476757474708905,-0.6004039499927868,-0.21855476394545925,-101.00854600379539,0.20791969984872954,-94.03027397547424,-24.887996985996597,3364 days,518 days,102,36.27450980392157,51.95154777927322,-32.68921095008053,-2.246557905507074,112 days,41 days,0.7520100107705298,-1.389235213450082,-1.3078893753421084,-0.20444684803110652
300555,2016-10-18,2025-07-04,3181 days,97.59093056211621,1368.8194575000002,23575.64703,725.3553525000002,-86.311805425,20.378719567177637,-21.07878162383904,41.3489523821351,-14.575779759561257,-0.5097778881804553,-0.5872041716735464,-0.22347003945256544,-89.3542213868056,0.14929377440895664,-94.32486643612597,-14.999175605297632,2572 days,183 days,72,44.44444444444444,32.40924092409241,-52.21917808219179,-2.5956623358708963,134 days,44 days,0.7845726535001368,-1.3660177603750043,-0.7011748889955308,-0.1422633097987379
603776,2017-08-17,2025-07-04,2878 days,98.47127042698999,4395.356157499995,10000.0,427.46627249999995,-56.046438425000055,48.73254009311951,-10.344929115330427,44.33918647866204,-6.9448800771856,-0.23331346235476963,-0.3157699050157617,-0.1262459033215687,-62.7731962196675,0.13803421249567047,-81.94269155,-81.94269155,2845 days,2845 days,71,36.61971830985916,56.791950281148274,-24.064171122994647,-1.1752247185534026,91 days,40 days,0.9564704100647088,-0.23494454245725077,-1.1707341249796193,-0.170453477167875
002541,2014-01-02,2025-07-04,4201 days,98.06590257879655,4890.511832499994,13574.312257499998,956.2663350000001,-51.09488167500006,228.7238583013231,-6.252050143545029,43.227073691741346,-4.199958860119002,-0.14463274077096505,-0.20076972618137504,-0.07225968358125776,-53.15972741830922,0.009027679747291201,-86.52196956432073,-22.85523558112417,3650 days,591 days,104,44.230769230769226,102.02639648046924,-48.68377207597465,-0.5469363110285452,108 days,40 days,1.1413925786667993,0.7677965274003185,-0.4456433038371952,-0.06587953584131023
603139,2017-04-21,2025-07-04,2996 days,98.54344550477148,821.8685524999992,11865.652082499999,581.3801025000001,-91.781314475,13.96568160152526,-27.11351454466695,32.31243225508935,-18.95584581832552,-0.8391047238604717,-0.8492938052525434,-0.29131278193463594,-94.47700736120481,0.19302265103268618,-93.073549209216,-32.89760149131874,2642 days,741 days,74,37.83783783783784,36.547433903577,-57.779030439684334,-3.0421200261968817,102 days,40 days,0.6390392812245335,-1.9871395250488268,-1.809603650166494,-0.2989577081461723
832145,2015-09-07,2025-07-04,3588 days,97.04524469067405,43015.45623249999,103386.52151499999,1414.8518474999998,330.1545623249999,71.00999999999999,40.42233149315424,138.82291670341203,10.790381422541495,0.29117909674462794,0.8661716095110957,0.6814463037902753,299.9973406035342,0.4246897862479332,-59.318439719051995,-20.428111169367742,753 days,172 days,32,59.375,73.78497790868923,-38.014403292181065,4.800016101511262,1277 days,105 days,2.686800033613585,7.481960941665236,0.6647654937354839,0.17852473302014682
001227,2022-01-17,2025-07-04,1264 days,91.16945107398568,7691.023312500009,10475.006695000004,426.4408875000001,-23.089766874999913,-42.02334630350194,-7.591141821443981,24.09218177222185,-5.099393602900659,-0.31508735461213083,-0.41231037892676686,-0.21719005331009347,-19.37477468216632,0.08840305495909577,-34.95160899751571,-29.88972534186679,788 days,609 days,33,33.33333333333333,11.428571428571422,-10.738255033557042,-0.9607230459944605,82 days,35 days,0.6904706279237572,-0.8160191542761243,-0.9584073106693513,-0.17268239816437597
600651,2014-01-02,2025-07-04,4201 days,0.0,10000.0,10000.0,,0.0,-19.102680909413774,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,
601965,2014-01-02,2025-07-04,4201 days,97.52510760401721,4367.15999000001,16958.707622500006,1330.2252300000005,-56.3284000999999,149.8045347928069,-7.214835607733638,36.63118126945151,-4.848183211015744,-0.1969588573915424,-0.2727274531981879,-0.09717176250848525,-60.809646387455444,0.029913956167305016,-74.2482735877475,-9.756432884743361,3741 days,243 days,96,39.58333333333333,34.32835820895521,-26.111111111111107,-0.6916896458073807,140 days,43 days,0.9595107809654873,-0.16613268089688574,-0.40584549537899495,-0.049923575866770875
600825,2014-01-02,2025-07-04,4201 days,98.53533504210912,8890.361984999985,23842.84027999999,1755.70152,-11.096380150000149,-20.076923076923073,-1.0794327069606258,45.184480888768185,-0.7030529097185267,-0.02388945686059542,-0.03550451133503515,-0.015046636616482199,-8.778691743538134,0.11544041871266743,-71.7391357599616,-17.028346350533752,2411 days,317 days,98,46.93877551020408,61.07209737827717,-33.539150495318225,0.02783104111387935,145 days,43 days,1.2167728624373157,0.9705812910707033,0.041659057721942505,0.005540395292349398
300773,2019-04-25,2025-07-04,2262 days,97.7363515312916,4697.2257175,17244.722877500004,477.6666825000001,-53.02774282499999,37.18697829716192,-11.906722151582782,45.73701530075979,-8.073395188156773,-0.26033010840969734,-0.3465602057776579,-0.14459333984543496,-56.148828138902076,0.08392952202142989,-82.34626964361316,-15.287809536023515,1992 days,185 days,51,43.13725490196079,71.43840330350999,-49.097957357984214,-1.4659949693799024,121 days,44 days,0.9960518623879714,-0.022034230324831074,-0.5757398342727893,-0.14090071000833637
600708,2014-01-02,2025-07-04,4201 days,98.46603360116873,10240.03287749998,33259.67372749998,2198.9104725,2.400328774999798,-2.3143973549744605,0.2185501535501011,38.24876293718884,0.14238581904708614,0.0057139143012023335,0.008578268984412444,0.0028088468209659483,2.4341858579329183,0.014628898041362411,-77.80778642636795,-10.626597848300804,2718 days,108 days,88,44.31818181818182,78.53403141361255,-23.492270846941,0.20518259210073886,146 days,47 days,1.2750430951512997,1.0356881503098203,0.14396191413667395,-0.007821272050221928
002371,2014-01-02,2025-07-04,4201 days,98.56933235509905,6270.755815000015,26784.906127500017,1292.45109,-37.292441849999854,1970.2117327117326,-4.222474126872955,53.87279726523351,-2.7606408221249046,-0.07837859441536561,-0.1156228365364577,-0.052808345064654094,-45.06363320535255,0.003944343253228269,-79.95846341526727,-17.581959761101647,1642 days,230 days,93,43.01075268817204,99.55223880597013,-31.5249406175772,-0.4788074115319896,138 days,45 days,1.193361974216873,1.2229476557269456,-0.13085775439231548,-0.01962324389410497
603737,2016-06-03,2025-07-04,3318 days,97.77878513145966,52330.796245,56240.07695000001,1641.6533550000004,423.30796245,1084.1830065359477,20.81099462223186,53.574648868168495,13.393762367074945,0.3884485491158629,0.7238034520979851,0.291524608419807,389.977365518412,0.030742593022262843,-71.38675096773719,-8.179899069683506,1533 days,70 days,69,44.927536231884055,62.42948476871004,-23.605167541380712,2.515842145803915,169 days,48 days,1.7784993621708924,4.201424610301084,1.4459245710243869,0.17964625401135148
600719,2014-01-02,2025-07-04,4201 days,97.46404239212718,11613.397082499998,29496.295557499994,1533.4319175000003,16.13397082499998,99.86666666666667,1.4368990397879644,49.50570147874645,0.9012691220211533,0.02902492029942949,0.04512823808917308,0.01681273100086991,2.3744143408003193,0.13777927053604466,-85.4649396171043,-10.997204231499058,3144 days,158 days,90,40.0,73.81818181818183,-26.787741203178193,0.33899956493188554,304 days,46 days,1.3048124076825791,1.4061426808564645,0.21457896660607614,0.010978171142677517
601998,2014-01-02,2025-07-04,4201 days,99.2128801431127,13220.198897499966,21517.229412499968,2036.4251775,32.20198897499966,203.9045553145336,2.5488840202502416,27.61483715308285,1.6886654611164342,0.09230125117597121,0.1435729771612694,0.056635647410444925,12.856539489285648,0.09487502354163999,-45.00494188365486,-9.90906529029014,2207 days,154 days,100,41.0,42.76923076923076,-23.665893271461734,0.46412665952859644,113 days,42 days,1.333218961734003,0.8004864433324054,0.6223323591115189,0.06415109947508812
837592,2017-05-10,2025-07-04,2977 days,93.23725055432372,17587.024187499996,30295.597747499996,428.57764500000013,75.87024187499995,1898.082191780822,17.08510107549186,277.75316794233487,4.895119520363478,0.06151181353596279,0.21726014308318117,0.18669792127333304,-115.48705014711999,0.10081612527146906,-91.5120048416533,-15.341880419964857,1593 days,155 days,29,41.37931034482759,202.29615745079664,-31.137088204038243,1.5203118742456612,453 days,73 days,1.9114452803027857,7.501352830130963,0.37267942091172734,0.07819649928553041
601963,2021-02-05,2025-07-04,1610 days,95.68480300187618,9277.382634999998,10000.0,373.0645650000001,-7.226173650000018,-14.16666666666666,-1.7574889913015035,20.417571113082314,-1.1671366550394802,-0.08607728027823121,-0.12344977925142116,-0.05626862691979489,-6.059151994027065,0.0823779992451497,-31.233905775000025,-31.233905775000025,1575 days,1575 days,32,40.625,19.999999999999996,-10.991735537190085,0.02427817790171538,161 days,48 days,1.1079713237258437,0.2723479821976033,-0.007417407755711152,-0.02413084656068676
688020,2019-07-22,2025-07-04,2174 days,95.3601108033241,8746.023647499998,15943.312119999999,573.3197624999999,-12.539763525000017,-59.22848664688427,-2.311133283447986,55.87298903480462,-1.5411044024026266,-0.04136405306700749,-0.0626700277854795,-0.03791641030825662,-9.924872278625482,0.04414921593327747,-60.9533778292487,-16.556746875830065,1138 days,177 days,47,40.42553191489361,57.59660589381952,-28.57142857142856,-0.4761505339031191,129 days,45 days,1.157867353801497,0.9867504619354341,-0.192759242298519,-0.03177693817280047
300579,2016-12-23,2025-07-04,3115 days,96.81159420289856,2821.2002800000123,33614.484605000005,751.37022,-71.7879971999999,486.33993743482796,-14.277208892351034,50.21353434113428,-9.730565566037253,-0.28432989391577895,-0.36899282116459453,-0.14800699288668323,-90.29013682882542,0.03804363615789812,-96.46306984482766,-12.877635486732236,2109 days,127 days,73,42.465753424657535,100.7960199004975,-34.88142292490117,-1.8615358346942168,141 days,42 days,0.9975871149019344,-0.017411499211870067,-0.39438856183293874,-0.07932402864048588
002916,2017-12-13,2025-07-04,2760 days,96.01310759148006,20307.145985000003,20307.145985000003,899.4299550000002,103.07145985000004,852.3929471032747,10.24061510962191,52.77574282320254,6.681639492480329,0.19404018895437858,0.3297930084780018,0.1612992741841756,71.8347695356805,0.036645880776551,-63.48829008324559,-18.460645653497227,1042 days,150 days,57,38.59649122807017,75.77062990618421,-24.589214621787914,0.9552808884889519,117 days,47 days,1.4519617921193095,2.340098240960912,0.4876644295571808,0.06400346129102913
600822,2014-01-02,2025-07-04,4201 days,97.9630328178046,183.79014999999913,13205.689107499997,304.39851,-98.1620985,10.328638497652564,-31.607397562608853,36.83322153124764,-21.316417844142144,-0.858121995541296,-0.8485381313391106,-0.31937161164185696,-98.97469495901669,0.07867411171388815,-98.96746113443972,-15.835063653796661,3734 days,346 days,100,34.0,56.73876871880199,-56.47249190938513,-3.8689671250489277,171 days,42 days,0.6327598097773794,-2.59042707317545,-1.1302212790646566,-0.32594093751794145
603069,2016-07-12,2025-07-04,3279 days,97.5959315765141,9317.280127500006,73269.0702275,1879.6344975000009,-6.827198724999945,298.18181818181813,-0.8204719771631286,59.89201489507757,-0.5419847129736866,-0.013699188090440448,-0.02047929125447324,-0.008801991326781925,-25.23425003762942,0.061730964767964705,-93.21435874023967,-8.345748999293507,1642 days,63 days,67,47.76119402985074,313.05812973883747,-75.46798029556649,-0.1541998718151305,121 days,48 days,1.712794430671528,4.830306145844016,-7.88113444242757e-05,-0.01406655364039
301589,2024-02-08,2025-07-04,512 days,80.35714285714286,14917.934515,17522.580785,152.2074825,49.17934515000001,-27.867187499999996,34.98376030121657,62.764329234499996,21.757928020583584,0.5573828435337896,1.334461453974135,1.0146849066295702,50.85398187829579,0.060093496277504946,-34.477461991053396,-9.390323213597231,269 days,41 days,9,55.55555555555556,24.616577847832065,-10.583892617449663,4.461145507312292,81 days,46 days,4.251406733311856,4.920279540568498,1.4906589821605052,0.42610593597238405
000559,2014-01-02,2025-07-04,4201 days,97.91291831594098,11759.615617499998,33825.993989999995,2323.7819174999986,17.596156174999976,199.51719975859982,1.4806536227280898,37.71687243976697,0.9770275351967506,0.03925706260752827,0.06097702595195333,0.01928035184682586,3.6515277001641806,0.06989186141198706,-76.79598559669702,-11.62286635476106,3649 days,188 days,98,42.857142857142854,89.94689159637612,-22.752039828516104,0.36237063309039197,105 days,42 days,1.3253566606885898,1.1833663394723521,0.23313377694024276,0.02311945062841847
600018,2014-01-02,2025-07-04,4201 days,98.65405602037104,10599.250460000007,27554.865529999995,2266.0372350000007,5.992504600000066,37.881455399061046,0.5349267412385394,25.580730284536727,0.34971613022696246,0.020911316263785354,0.032055523688981936,0.008693187691733242,8.083848289364449,-0.055207585541083,-61.534014933006254,-9.483330916660035,2170 days,165 days,106,35.84905660377358,46.485377116470005,-14.681655199147192,0.22335194721194718,170 days,40 days,1.2477862206191586,0.5801445436751661,0.2376709670781522,0.021982161216289486
300387,2014-07-02,2025-07-04,4020 days,98.02784222737819,949.3397674999895,23215.371754999993,1009.5668625000003,-90.5066023250001,45.10003390979993,-20.502770059838184,44.45432572981983,-13.722396162064765,-0.4612097860722919,-0.5249482724250298,-0.2115619209415556,-92.84514655961216,0.05185238306669899,-96.91143835615917,-11.069184337270995,3509 days,189 days,87,39.08045977011494,52.42637909581087,-74.25149700598803,-2.676549611776735,173 days,46 days,0.7878374363111823,-1.2190239867516597,-0.6555066533833994,-0.10981156723816826
301010,2021-06-18,2025-07-04,1477 days,96.94189602446484,388.6527100000029,14018.268030000003,182.08209,-96.11347289999998,-36.336828309305375,-56.580424378437485,30.860294629384022,-42.541207023319295,-1.8334375953936524,-1.1582294367040111,-0.5796311620290491,-104.81773899983385,-0.23954391466810632,-97.61453159345818,-15.913851602046591,1207 days,130 days,41,29.268292682926827,23.471170646476413,-44.645340751043115,-7.737611086328677,90 days,35 days,0.27899752373654857,-6.547126237112022,-1.9901989300302168,-0.8562525215109231
603535,2017-08-08,2025-07-04,2887 days,97.9676915059927,204.5808625000032,10601.093499999999,326.8151925000001,-97.95419137499998,62.77472527472526,-39.99526756308305,31.838377778435863,-28.787037773805412,-1.2561967774052811,-1.0996129694788,-0.40782053134844887,-90.66126884343836,-0.11617609634522671,-98.07075536594407,-33.75216577747919,2836 days,948 days,76,31.57894736842105,45.820433436532525,-69.29936305732483,-4.869808929570518,126 days,38 days,0.5013754609192227,-3.587916905721669,-1.8331985490439935,-0.40892642805926327
