params,Avg. Sharpe Ratio,Avg. Return [%],Avg. Win Rate [%],Total Trades,Num Stocks Tested
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 10.0}",-0.22412986445502658,22.329288567694512,40.20391499999227,51749,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 12.0}",-0.22771931702036421,27.548594299193567,40.150533568748216,50849,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 3, 'trail_mult': 15.0}",-0.2416055106896765,36.04946436166988,40.0607163960726,50415,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 10.0}",-0.23283164665363912,16.386834129743843,40.76378786971114,36634,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 12.0}",-0.246077419988183,18.92292292258064,40.687454961845226,35108,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 5, 'trail_mult': 15.0}",-0.24923903625805438,39.358267954554094,40.726376543250026,33270,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 10.0}",-0.25976199140224077,4.539784070872874,40.658433920003425,32210,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 12.0}",-0.259731088595541,7.028736496726748,40.3125639090897,30504,527
"{'osc_len': 21, 'smth_len': 21, 'trail_len': 7, 'trail_mult': 15.0}",-0.2655567674806905,17.536605380502845,40.67947705464463,29088,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 10.0}",-0.2440638751319994,11.370586795683124,38.992679161739986,47344,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 12.0}",-0.25924141282191926,19.0034208008539,39.008637110336394,46303,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 3, 'trail_mult': 15.0}",-0.25561465644793674,42.863956982685025,39.441020654611506,45917,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 10.0}",-0.2486348828325194,7.67054545431689,39.73500680402065,34248,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 12.0}",-0.24144871300087026,10.84918429278938,40.23586936208453,32607,527
"{'osc_len': 21, 'smth_len': 30, 'trail_len': 5, 'trail_mult': 15.0}",-0.2579448283933849,13.001393553984824,39.85892460782416,30803,527
