params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
"{'atr_len': 10, 'fact': 3.0, 'training_data_period': 100}",5402,93888,-0.3384421351353542,-5.495538820442617,-32.926491205428654,891 days 13:39:09.796371712,30.55237197084444,94504.46117955739,125977.88324691702,2563.1792754286844,29.998942909771806,-3.5820129588630825,21.511151021576055,-2.6358010464410553,-0.237472035381233,-0.0012268887481174866,-6.659981686362091,0.02609484105809882,-14.992604296040023,607 days 20:22:44.827841544,255 days 23:39:28.456127360,25.46464859629518,20.26964250387784,-8.148633550485924,-0.8252704132430857,54 days 16:19:54.224361348,14 days 23:13:53.024805627,0.9569575777349044,-0.4921768346670219,-0.7440531896983503,-0.07984714713166005
