params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
"{'atr_len': 10, 'fact': 3.0, 'training_data_period': 100}",5402,46008,-0.16629590118392293,-0.2455149373084146,-14.105497855360644,891 days 13:39:09.796371712,5.85689045330763,99754.48506269157,111309.58939825898,1275.794672708835,29.99894290977181,-0.4057106952304653,9.841183699948148,-0.3246326761408634,inf,0.153470837438316,-1.3704952104068115,0.04447956089332315,-9.071600321484096,563 days 21:09:16.206002224,364 days 21:36:28.810670620,40.625689060584406,9.113458658579175,-5.651494824580516,-0.1927129228013666,7 days 03:45:06.501203926,4 days 21:01:34.017410631,2.553413813526812,-0.06214044524739269,-0.4041282011431845,-0.5580631329189562
