params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 10.0}",5400,59830,0.031356239260853895,7.767358347692602,-18.405554420638595,545 days 19:05:52,12.919365883905988,107767.3583476926,122572.93439872583,1692.619017321736,15.577221331385546,4.80310277268229,20.449029448197436,2.8365329909620307,0.6454845436293298,0.6060902073981633,6.004789149078091,0.12621764095026033,-13.27766452915033,332 days 09:38:08,243 days 14:50:24,41.894957683928276,18.88752345641897,-6.6322034445512275,0.6501986855220933,10 days 17:22:08,5 days 16:06:08,2.1026002483402397,0.9430693144648393,0.05263423821628462,-0.08555475367871682
