params,Num Stocks Tested,Total Trades,Sharpe Ratio,Return [%],Max. Drawdown [%],Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Commissions [$],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion
"{'osc_len': 15, 'smth_len': 15, 'trail_len': 3, 'trail_mult': 10.0}",5400,193272,-0.012198295571538004,10.493149824722066,-30.30718994392842,1785 days 06:35:44,13.067272709670116,110493.14982472207,135793.37746479432,5498.767499420486,55.722137364347816,1.3895485802599263,17.419194621503742,0.7586647782205569,0.1807818409241868,0.15230811638938438,5.32460063529049,0.10461736113722185,-14.517946805993251,1213 days 23:52:00,517 days 19:29:20,42.84534891232315,23.804087608958,-8.365949643185695,0.2913164003103961,13 days 00:53:04,5 days 11:50:08,1.3752837007120227,0.5082138265424322,0.09889987353286908,-0.04091591997322649
